"time","cases","births","pop","city","lat","lon"
1953.307692,15,70.34416254,127267.4903,"Huddersfield",53.645,-1.782
1953.346154,4,70.35691006,127276.5633,"Huddersfield",53.645,-1.782
1953.384615,18,70.37078498,127286.0321,"Huddersfield",53.645,-1.782
1953.423077,23,70.39057811,127299.1115,"Huddersfield",53.645,-1.782
1953.461538,40,70.41169393,127312.6641,"Huddersfield",53.645,-1.782
1953.5,40,70.43957403,127330.15,"Huddersfield",53.645,-1.782
1953.538462,24,70.46849587,127348.0361,"Huddersfield",53.645,-1.782
1953.576923,17,70.49211185,127362.5492,"Huddersfield",53.645,-1.782
1953.615385,6,70.50991736,127373.492,"Huddersfield",53.645,-1.782
1953.653846,7,70.52765615,127384.437,"Huddersfield",53.645,-1.782
1953.692308,1,70.55102998,127398.9736,"Huddersfield",53.645,-1.782
1953.730769,1,70.57936665,127416.9166,"Huddersfield",53.645,-1.782
1953.769231,2,70.60637912,127434.4869,"Huddersfield",53.645,-1.782
1953.807692,1,70.62657484,127448.129,"Huddersfield",53.645,-1.782
1953.846154,2,70.64079502,127458.0835,"Huddersfield",53.645,-1.782
1953.884615,1,70.6539451,127467.7158,"Huddersfield",53.645,-1.782
1953.923077,0,70.66984235,127480.0562,"Huddersfield",53.645,-1.782
1953.961538,0,70.68354719,127491.7214,"Huddersfield",53.645,-1.782
1954,1,70.69706268,127505.181,"Huddersfield",53.645,-1.782
1954.038462,1,70.70682705,127517.4674,"Huddersfield",53.645,-1.782
1954.076923,0,70.71178402,127526.3946,"Huddersfield",53.645,-1.782
1954.115385,0,70.71405725,127532.6307,"Huddersfield",53.645,-1.782
1954.153846,0,70.71495814,127538.4222,"Huddersfield",53.645,-1.782
1954.192308,0,70.71442905,127545.5799,"Huddersfield",53.645,-1.782
1954.230769,1,70.71093609,127553.5904,"Huddersfield",53.645,-1.782
1954.269231,2,70.70483249,127560.7215,"Huddersfield",53.645,-1.782
1954.307692,0,70.69803787,127565.7685,"Huddersfield",53.645,-1.782
1954.346154,0,70.69200192,127569.2232,"Huddersfield",53.645,-1.782
1954.384615,1,70.68509715,127572.3675,"Huddersfield",53.645,-1.782
1954.423077,1,70.67483691,127576.1684,"Huddersfield",53.645,-1.782
1954.461538,1,70.66342627,127579.5319,"Huddersfield",53.645,-1.782
1954.5,2,70.64770625,127583.1558,"Huddersfield",53.645,-1.782
1954.538462,1,70.63075046,127586.2564,"Huddersfield",53.645,-1.782
1954.576923,9,70.61637399,127588.3639,"Huddersfield",53.645,-1.782
1954.615385,10,70.60523698,127589.7671,"Huddersfield",53.645,-1.782
1954.653846,6,70.59382671,127591.0108,"Huddersfield",53.645,-1.782
1954.692308,2,70.57834179,127592.4828,"Huddersfield",53.645,-1.782
1954.730769,5,70.5587074,127594.0474,"Huddersfield",53.645,-1.782
1954.769231,9,70.53901571,127595.3939,"Huddersfield",53.645,-1.782
1954.807692,25,70.52339329,127596.3424,"Huddersfield",53.645,-1.782
1954.846154,30,70.51183079,127597.0066,"Huddersfield",53.645,-1.782
1954.884615,38,70.50049237,127597.643,"Huddersfield",53.645,-1.782
1954.923077,103,70.48578195,127598.4792,"Huddersfield",53.645,-1.782
1954.961538,173,70.47167199,127599.3316,"Huddersfield",53.645,-1.782
1955,198,70.45514455,127600.4745,"Huddersfield",53.645,-1.782
1955.038462,185,70.44011081,127601.7128,"Huddersfield",53.645,-1.782
1955.076923,342,70.42972041,127602.7611,"Huddersfield",53.645,-1.782
1955.115385,292,70.42302018,127603.5678,"Huddersfield",53.645,-1.782
1955.153846,351,70.41760787,127604.3852,"Huddersfield",53.645,-1.782
1955.192308,171,70.41235962,127605.4772,"Huddersfield",53.645,-1.782
1955.230769,181,70.40975214,127606.821,"Huddersfield",53.645,-1.782
1955.269231,63,70.41166958,127608.1156,"Huddersfield",53.645,-1.782
1955.307692,59,70.41728114,127609.0895,"Huddersfield",53.645,-1.782
1955.346154,56,70.42389218,127609.7762,"Huddersfield",53.645,-1.782
1955.384615,45,70.43309985,127610.4101,"Huddersfield",53.645,-1.782
1955.423077,26,70.44908487,127611.1717,"Huddersfield",53.645,-1.782
1955.461538,18,70.46982911,127611.8186,"Huddersfield",53.645,-1.782
1955.5,7,70.50327204,127612.4318,"Huddersfield",53.645,-1.782
1955.538462,6,70.54479968,127612.8216,"Huddersfield",53.645,-1.782
1955.576923,4,70.58494724,127612.9324,"Huddersfield",53.645,-1.782
1955.615385,4,70.61899841,127612.8971,"Huddersfield",53.645,-1.782
1955.653846,4,70.65715709,127612.734,"Huddersfield",53.645,-1.782
1955.692308,2,70.71378126,127612.3338,"Huddersfield",53.645,-1.782
1955.730769,2,70.79512537,127611.4889,"Huddersfield",53.645,-1.782
1955.769231,1,70.88760546,127610.2714,"Huddersfield",53.645,-1.782
1955.807692,1,70.97095601,127608.9768,"Huddersfield",53.645,-1.782
1955.846154,2,71.0387046,127607.8234,"Huddersfield",53.645,-1.782
1955.884615,0,71.11190572,127606.4779,"Huddersfield",53.645,-1.782
1955.923077,0,71.21696417,127604.4164,"Huddersfield",53.645,-1.782
1955.961538,4,71.33131516,127602.0183,"Huddersfield",53.645,-1.782
1956,4,71.48830533,127598.5071,"Huddersfield",53.645,-1.782
1956.038462,0,71.65903989,127594.5186,"Huddersfield",53.645,-1.782
1956.076923,5,71.80565,127591.0282,"Huddersfield",53.645,-1.782
1956.115385,0,71.92051271,127588.2912,"Huddersfield",53.645,-1.782
1956.153846,3,72.03975911,127585.4737,"Huddersfield",53.645,-1.782
1956.192308,4,72.20406267,127581.6578,"Huddersfield",53.645,-1.782
1956.230769,2,72.41755424,127576.8827,"Huddersfield",53.645,-1.782
1956.269231,1,72.63783325,127572.213,"Huddersfield",53.645,-1.782
1956.307692,0,72.81842665,127568.6502,"Huddersfield",53.645,-1.782
1956.346154,0,72.95570822,127566.113,"Huddersfield",53.645,-1.782
1956.384615,0,73.09443299,127563.7467,"Huddersfield",53.645,-1.782
1956.423077,0,73.28060656,127560.8711,"Huddersfield",53.645,-1.782
1956.461538,1,73.46759885,127558.3884,"Huddersfield",53.645,-1.782
1956.5,0,73.7012085,127555.9689,"Huddersfield",53.645,-1.782
1956.538462,0,73.93336273,127554.344,"Huddersfield",53.645,-1.782
1956.576923,1,74.11686203,127553.7683,"Huddersfield",53.645,-1.782
1956.615385,0,74.25283716,127553.7668,"Huddersfield",53.645,-1.782
1956.653846,3,74.38662709,127554.2324,"Huddersfield",53.645,-1.782
1956.692308,5,74.56157449,127555.5253,"Huddersfield",53.645,-1.782
1956.730769,8,74.77306268,127558.4159,"Huddersfield",53.645,-1.782
1956.769231,15,74.97603011,127562.6918,"Huddersfield",53.645,-1.782
1956.807692,11,75.1305277,127567.3092,"Huddersfield",53.645,-1.782
1956.846154,22,75.24167676,127571.4557,"Huddersfield",53.645,-1.782
1956.884615,14,75.34769612,127576.3241,"Huddersfield",53.645,-1.782
1956.923077,43,75.48152854,127583.8228,"Huddersfield",53.645,-1.782
1956.961538,58,75.60568264,127592.5921,"Huddersfield",53.645,-1.782
1957,57,75.74553969,127605.5079,"Huddersfield",53.645,-1.782
1957.038462,12,75.86999391,127620.3747,"Huddersfield",53.645,-1.782
1957.076923,14,75.95822157,127633.7324,"Huddersfield",53.645,-1.782
1957.115385,8,76.01886857,127644.4873,"Huddersfield",53.645,-1.782
1957.153846,9,76.07441283,127655.9266,"Huddersfield",53.645,-1.782
1957.192308,5,76.14231419,127672.0362,"Huddersfield",53.645,-1.782
1957.230769,52,76.21764898,127693.5533,"Huddersfield",53.645,-1.782
1957.269231,205,76.28483008,127716.3156,"Huddersfield",53.645,-1.782
1957.307692,223,76.3331626,127735.4136,"Huddersfield",53.645,-1.782
1957.346154,204,76.36704134,127750.1615,"Huddersfield",53.645,-1.782
1957.384615,248,76.39902306,127765.294,"Huddersfield",53.645,-1.782
1957.423077,309,76.43972346,127785.9096,"Huddersfield",53.645,-1.782
1957.461538,432,76.47885223,127806.9882,"Huddersfield",53.645,-1.782
1957.5,354,76.52685943,127833.8767,"Huddersfield",53.645,-1.782
1957.538462,190,76.5753511,127861.1704,"Huddersfield",53.645,-1.782
1957.576923,107,76.61564258,127883.2216,"Huddersfield",53.645,-1.782
1957.615385,26,76.64720385,127899.8301,"Huddersfield",53.645,-1.782
1957.653846,29,76.68054869,127916.4523,"Huddersfield",53.645,-1.782
1957.692308,8,76.72801787,127938.581,"Huddersfield",53.645,-1.782
1957.730769,1,76.79385478,127966.0622,"Huddersfield",53.645,-1.782
1957.769231,0,76.86758032,127993.2286,"Huddersfield",53.645,-1.782
1957.807692,0,76.93398225,128014.602,"Huddersfield",53.645,-1.782
1957.846154,0,76.98828835,128030.3879,"Huddersfield",53.645,-1.782
1957.884615,0,77.04758311,128045.89,"Huddersfield",53.645,-1.782
1957.923077,0,77.13385694,128066.1067,"Huddersfield",53.645,-1.782
1957.961538,0,77.22955958,128085.7167,"Huddersfield",53.645,-1.782
1958,0,77.36313047,128109.0483,"Huddersfield",53.645,-1.782
1958.038462,1,77.50995592,128131.1014,"Huddersfield",53.645,-1.782
1958.076923,0,77.63841873,128148.0062,"Huddersfield",53.645,-1.782
1958.115385,2,77.77551506,128164.3337,"Huddersfield",53.645,-1.782
1958.153846,0,77.9205887,128180.1397,"Huddersfield",53.645,-1.782
1958.192308,0,78.07298607,128195.48,"Huddersfield",53.645,-1.782
1958.230769,1,78.23197211,128210.4022,"Huddersfield",53.645,-1.782
1958.269231,0,78.39695755,128224.9679,"Huddersfield",53.645,-1.782
1958.307692,0,78.56718165,128239.2231,"Huddersfield",53.645,-1.782
1958.346154,1,78.74206113,128253.2288,"Huddersfield",53.645,-1.782
1958.384615,0,78.92085382,128267.0332,"Huddersfield",53.645,-1.782
1958.423077,2,79.1029095,128280.6918,"Huddersfield",53.645,-1.782
1958.461538,4,79.28757905,128294.26,"Huddersfield",53.645,-1.782
1958.5,2,79.47411534,128307.7861,"Huddersfield",53.645,-1.782
1958.538462,4,79.66194371,128321.331,"Huddersfield",53.645,-1.782
1958.576923,4,79.85031629,128334.9428,"Huddersfield",53.645,-1.782
1958.615385,1,80.03858449,128348.6772,"Huddersfield",53.645,-1.782
1958.653846,3,80.22609965,128362.5895,"Huddersfield",53.645,-1.782
1958.692308,5,80.41211407,128376.7279,"Huddersfield",53.645,-1.782
1958.730769,1,80.59605282,128391.1535,"Huddersfield",53.645,-1.782
1958.769231,1,80.77714513,128405.9123,"Huddersfield",53.645,-1.782
1958.807692,4,80.95481345,128421.0658,"Huddersfield",53.645,-1.782
1958.846154,1,81.12831319,128436.6616,"Huddersfield",53.645,-1.782
1958.884615,2,81.29699423,128452.7556,"Huddersfield",53.645,-1.782
1958.923077,0,81.46020485,128469.4035,"Huddersfield",53.645,-1.782
1958.961538,1,81.61720781,128486.6523,"Huddersfield",53.645,-1.782
1959,2,81.80483968,128509.3626,"Huddersfield",53.645,-1.782
1959.038462,50,81.98394368,128533.351,"Huddersfield",53.645,-1.782
1959.076923,126,82.11906806,128553.3279,"Huddersfield",53.645,-1.782
1959.115385,134,82.21631792,128568.7169,"Huddersfield",53.645,-1.782
1959.153846,126,82.30962097,128584.484,"Huddersfield",53.645,-1.782
1959.192308,204,82.42909343,128605.9943,"Huddersfield",53.645,-1.782
1959.230769,231,82.57037387,128633.6882,"Huddersfield",53.645,-1.782
1959.269231,235,82.70423566,128662.1351,"Huddersfield",53.645,-1.782
1959.307692,185,82.80590336,128685.4528,"Huddersfield",53.645,-1.782
1959.346154,156,82.87949401,128703.2208,"Huddersfield",53.645,-1.782
1959.384615,82,82.9506627,128721.2573,"Huddersfield",53.645,-1.782
1959.423077,100,83.0425443,128745.6236,"Huddersfield",53.645,-1.782
1959.461538,61,83.13119617,128770.3529,"Huddersfield",53.645,-1.782
1959.5,44,83.23794246,128801.7407,"Huddersfield",53.645,-1.782
1959.538462,12,83.34126168,128833.5518,"Huddersfield",53.645,-1.782
1959.576923,13,83.42168858,128859.2969,"Huddersfield",53.645,-1.782
1959.615385,4,83.48107975,128878.7509,"Huddersfield",53.645,-1.782
1959.653846,6,83.53971465,128898.319,"Huddersfield",53.645,-1.782
1959.692308,3,83.61719888,128924.5474,"Huddersfield",53.645,-1.782
1959.730769,3,83.71340698,128957.5264,"Huddersfield",53.645,-1.782
1959.769231,0,83.80960938,128990.646,"Huddersfield",53.645,-1.782
1959.807692,1,83.88707994,129017.2116,"Huddersfield",53.645,-1.782
1959.846154,0,83.9456997,129037.1532,"Huddersfield",53.645,-1.782
1959.884615,0,84.00507084,129057.1014,"Huddersfield",53.645,-1.782
1959.923077,0,84.08546454,129083.6657,"Huddersfield",53.645,-1.782
1959.961538,0,84.16771166,129110.1729,"Huddersfield",53.645,-1.782
1960,0,84.27386037,129143.1755,"Huddersfield",53.645,-1.782
1960.038462,2,84.3839344,129176.0526,"Huddersfield",53.645,-1.782
1960.076923,6,84.475556,129202.3072,"Huddersfield",53.645,-1.782
1960.115385,0,84.54640392,129222.008,"Huddersfield",53.645,-1.782
1960.153846,6,84.619508,129241.7297,"Huddersfield",53.645,-1.782
1960.192308,2,84.72025212,129268.095,"Huddersfield",53.645,-1.782
1960.230769,1,84.85237114,129301.2396,"Huddersfield",53.645,-1.782
1960.269231,1,84.99119978,129334.6462,"Huddersfield",53.645,-1.782
1960.307692,0,85.10804697,129361.6402,"Huddersfield",53.645,-1.782
1960.346154,0,85.19897947,129382.0579,"Huddersfield",53.645,-1.782
1960.384615,1,85.29341588,129402.6796,"Huddersfield",53.645,-1.782
1960.423077,1,85.42414735,129430.4612,"Huddersfield",53.645,-1.782
1960.461538,0,85.56098745,129458.6366,"Huddersfield",53.645,-1.782
1960.5,2,85.74146674,129494.5044,"Huddersfield",53.645,-1.782
1960.538462,2,85.93189592,129531.0947,"Huddersfield",53.645,-1.782
1960.576923,4,86.09261577,129561.0042,"Huddersfield",53.645,-1.782
1960.615385,2,86.2178857,129583.8138,"Huddersfield",53.645,-1.782
1960.653846,1,86.3479723,129607.0098,"Huddersfield",53.645,-1.782
1960.692308,2,86.52813177,129638.4964,"Huddersfield",53.645,-1.782
1960.730769,2,86.76553766,129678.8978,"Huddersfield",53.645,-1.782
1960.769231,0,87.01567085,129720.4165,"Huddersfield",53.645,-1.782
1960.807692,2,87.22637583,129754.5845,"Huddersfield",53.645,-1.782
1960.846154,0,87.39028068,129780.7492,"Huddersfield",53.645,-1.782
1960.884615,0,87.56029498,129807.4867,"Huddersfield",53.645,-1.782
1960.923077,2,87.79520133,129843.9086,"Huddersfield",53.645,-1.782
1960.961538,3,88.04034271,129881.3108,"Huddersfield",53.645,-1.782
1961,36,88.36212465,129929.5599,"Huddersfield",53.645,-1.782
1961.038462,16,88.69866776,129979.2867,"Huddersfield",53.645,-1.782
1961.076923,40,88.97831359,130020.1591,"Huddersfield",53.645,-1.782
1961.115385,106,89.19298274,130051.361,"Huddersfield",53.645,-1.782
1961.153846,249,89.41180943,130083.047,"Huddersfield",53.645,-1.782
1961.192308,278,89.70838254,130125.8989,"Huddersfield",53.645,-1.782
1961.230769,522,90.08583119,130180.4093,"Huddersfield",53.645,-1.782
1961.269231,503,90.46812768,130235.7398,"Huddersfield",53.645,-1.782
1961.307692,265,90.77633559,130280.5598,"Huddersfield",53.645,-1.782
1961.346154,184,91.00804367,130314.4247,"Huddersfield",53.645,-1.782
1961.384615,197,91.23975598,130348.5096,"Huddersfield",53.645,-1.782
1961.423077,98,91.54765949,130394.162,"Huddersfield",53.645,-1.782
1961.461538,63,91.85343103,130440.0135,"Huddersfield",53.645,-1.782
1961.5,32,92.23065189,130497.4927,"Huddersfield",53.645,-1.782
1961.538462,31,92.60099477,130555.0113,"Huddersfield",53.645,-1.782
1961.576923,11,92.89025912,130600.9574,"Huddersfield",53.645,-1.782
1961.615385,6,93.10280699,130635.3442,"Huddersfield",53.645,-1.782
1961.653846,3,93.31017901,130669.5926,"Huddersfield",53.645,-1.782
1961.692308,4,93.57903545,130715.0327,"Huddersfield",53.645,-1.782
1961.730769,0,93.90006167,130771.3286,"Huddersfield",53.645,-1.782
1961.769231,7,94.20415912,130826.9948,"Huddersfield",53.645,-1.782
1961.807692,6,94.43238652,130870.9236,"Huddersfield",53.645,-1.782
1961.846154,34,94.59477639,130903.4988,"Huddersfield",53.645,-1.782
1961.884615,48,94.7478091,130935.6719,"Huddersfield",53.645,-1.782
1961.923077,13,94.9383969,130977.9476,"Huddersfield",53.645,-1.782
1961.961538,6,95.11192021,131019.4282,"Huddersfield",53.645,-1.782
1962,0,95.30217913,131070.0001,"Huddersfield",53.645,-1.782
1962.038462,0,95.46542862,131119.2398,"Huddersfield",53.645,-1.782
1962.076923,0,95.5753871,131157.5827,"Huddersfield",53.645,-1.782
1962.115385,2,95.647353,131185.7993,"Huddersfield",53.645,-1.782
1962.153846,2,95.70923168,131213.4658,"Huddersfield",53.645,-1.782
1962.192308,0,95.77894236,131249.6475,"Huddersfield",53.645,-1.782
1962.230769,2,95.8449312,131293.6644,"Huddersfield",53.645,-1.782
1962.269231,0,95.89116602,131336.5011,"Huddersfield",53.645,-1.782
1962.307692,2,95.91346701,131369.8506,"Huddersfield",53.645,-1.782
1962.346154,0,95.92285642,131394.3815,"Huddersfield",53.645,-1.782
1962.384615,0,95.92537459,131418.4493,"Huddersfield",53.645,-1.782
1962.423077,0,95.92018824,131449.9137,"Huddersfield",53.645,-1.782
1962.461538,1,95.9054967,131480.6563,"Huddersfield",53.645,-1.782
1962.5,0,95.87466603,131518.0622,"Huddersfield",53.645,-1.782
1962.538462,1,95.83276456,131554.4759,"Huddersfield",53.645,-1.782
1962.576923,3,95.79150313,131582.8373,"Huddersfield",53.645,-1.782
1962.615385,2,95.75692955,131603.7147,"Huddersfield",53.645,-1.782
1962.653846,13,95.7192178,131624.1941,"Huddersfield",53.645,-1.782
1962.692308,5,95.66535613,131650.9924,"Huddersfield",53.645,-1.782
1962.730769,12,95.59300561,131683.6291,"Huddersfield",53.645,-1.782
1962.769231,37,95.51702713,131715.4346,"Huddersfield",53.645,-1.782
1962.807692,36,95.45445835,131740.2382,"Huddersfield",53.645,-1.782
1962.846154,54,95.40710659,131758.5092,"Huddersfield",53.645,-1.782
1962.884615,46,95.35977845,131776.4647,"Huddersfield",53.645,-1.782
1962.923077,75,95.29736989,131799.9815,"Huddersfield",53.645,-1.782
1962.961538,181,95.23651401,131823.0158,"Huddersfield",53.645,-1.782
1963,167,95.16407899,131851.134,"Huddersfield",53.645,-1.782
1963.038462,302,95.09637021,131878.5934,"Huddersfield",53.645,-1.782
1963.076923,227,95.04660577,131900.0345,"Huddersfield",53.645,-1.782
1963.115385,244,95.01191113,131915.8385,"Huddersfield",53.645,-1.782
1963.153846,166,94.98011569,131931.3542,"Huddersfield",53.645,-1.782
1963.192308,84,94.94189951,131951.6645,"Huddersfield",53.645,-1.782
1963.230769,60,94.90209763,131976.3913,"Huddersfield",53.645,-1.782
1963.269231,115,94.87100359,132000.4561,"Huddersfield",53.645,-1.782
1963.307692,41,94.85368621,132019.1775,"Huddersfield",53.645,-1.782
1963.346154,22,94.84502875,132032.9341,"Huddersfield",53.645,-1.782
1963.384615,35,94.84094758,132046.4105,"Huddersfield",53.645,-1.782
1963.423077,29,94.8419405,132063.9926,"Huddersfield",53.645,-1.782
1963.461538,43,94.85104562,132081.118,"Huddersfield",53.645,-1.782
1963.5,20,94.87499679,132101.8579,"Huddersfield",53.645,-1.782
1963.538462,2,94.91225723,132121.9299,"Huddersfield",53.645,-1.782
1963.576923,2,94.95330459,132137.4525,"Huddersfield",53.645,-1.782
1963.615385,4,94.99040669,132148.8113,"Huddersfield",53.645,-1.782
1963.653846,0,95.03404599,132159.8789,"Huddersfield",53.645,-1.782
1963.692308,0,95.10129262,132174.2522,"Huddersfield",53.645,-1.782
1963.730769,1,95.20186479,132191.547,"Huddersfield",53.645,-1.782
1963.769231,0,95.31969033,132208.1689,"Huddersfield",53.645,-1.782
1963.807692,1,95.42834506,132220.9274,"Huddersfield",53.645,-1.782
1963.846154,0,95.51782904,132230.2071,"Huddersfield",53.645,-1.782
1963.884615,1,95.61558749,132239.2006,"Huddersfield",53.645,-1.782
1963.923077,2,95.75720351,132250.8013,"Huddersfield",53.645,-1.782
1963.961538,1,95.91279153,132261.9379,"Huddersfield",53.645,-1.782
1964,2,96.12665079,132275.0858,"Huddersfield",53.645,-1.782
1964.038462,3,96.35922695,132287.424,"Huddersfield",53.645,-1.782
1964.076923,1,96.56271498,132296.7733,"Huddersfield",53.645,-1.782
1964.115385,0,96.78155684,132305.6722,"Huddersfield",53.645,-1.782
1964.153846,0,97.01620577,132314.1213,"Huddersfield",53.645,-1.782
1964.192308,0,97.26712026,132322.1212,"Huddersfield",53.645,-1.782
1964.230769,1,97.53462355,132329.6683,"Huddersfield",53.645,-1.782
1964.269231,0,97.81928323,132336.7659,"Huddersfield",53.645,-1.782
1964.307692,1,98.12137411,132343.4099,"Huddersfield",53.645,-1.782
1964.346154,1,98.4414821,132349.6032,"Huddersfield",53.645,-1.782
1964.384615,17,98.77990868,132355.3427,"Huddersfield",53.645,-1.782
1964.423077,28,99.13712265,132360.6288,"Huddersfield",53.645,-1.782
1964.461538,58,99.51359903,132365.4614,"Huddersfield",53.645,-1.782
1964.5,50,99.90961066,132369.8382,"Huddersfield",53.645,-1.782
1964.538462,64,100.3257933,132373.7611,"Huddersfield",53.645,-1.782
1964.576923,113,100.7624104,132377.2278,"Huddersfield",53.645,-1.782
1964.615385,94,101.2199438,132380.2383,"Huddersfield",53.645,-1.782
1964.653846,59,101.698882,132382.7924,"Huddersfield",53.645,-1.782
1964.692308,64,102.1994566,132384.8887,"Huddersfield",53.645,-1.782
1964.730769,168,102.7223588,132386.5277,"Huddersfield",53.645,-1.782
1964.769231,246,103.2677372,132387.708,"Huddersfield",53.645,-1.782
1964.807692,175,103.8363067,132388.4298,"Huddersfield",53.645,-1.782
1964.846154,268,104.4282708,132388.692,"Huddersfield",53.645,-1.782
1964.884615,184,105.0441314,132388.4943,"Huddersfield",53.645,-1.782
1964.923077,120,105.6843983,132387.836,"Huddersfield",53.645,-1.782
1964.961538,172,106.3492387,132386.7169,"Huddersfield",53.645,-1.782
1965,230,106.8637022,132385.5889,"Huddersfield",53.645,-1.782
1944,3,191.1018236,229421.166,"Hull",53.75,-0.34
1944.038462,2,188.170597,229205.9305,"Hull",53.75,-0.34
1944.076923,4,185.5521956,229080.4368,"Hull",53.75,-0.34
1944.115385,2,183.7790879,229041.0821,"Hull",53.75,-0.34
1944.153846,1,182.1936541,229055.1991,"Hull",53.75,-0.34
1944.192308,7,180.3234656,229143.5308,"Hull",53.75,-0.34
1944.230769,10,178.4009372,229372.0696,"Hull",53.75,-0.34
1944.269231,16,176.880894,229714.776,"Hull",53.75,-0.34
1944.307692,12,175.9766699,230077.1102,"Hull",53.75,-0.34
1944.346154,4,175.4606966,230394.5871,"Hull",53.75,-0.34
1944.384615,18,175.1025749,230756.6028,"Hull",53.75,-0.34
1944.423077,13,174.8302306,231296.5843,"Hull",53.75,-0.34
1944.461538,1,174.7970406,231903.3968,"Hull",53.75,-0.34
1944.5,8,175.0915979,232755.418,"Hull",53.75,-0.34
1944.538462,1,175.709478,233696.9883,"Hull",53.75,-0.34
1944.576923,3,176.4522625,234518.7188,"Hull",53.75,-0.34
1944.615385,2,177.1378784,235170.4239,"Hull",53.75,-0.34
1944.653846,3,177.9473003,235855.7641,"Hull",53.75,-0.34
1944.692308,2,179.1862434,236812.9342,"Hull",53.75,-0.34
1944.730769,2,181.0031132,238081.8008,"Hull",53.75,-0.34
1944.769231,3,183.0754517,239419.1147,"Hull",53.75,-0.34
1944.807692,16,184.9275199,240540.5586,"Hull",53.75,-0.34
1944.846154,48,186.4157589,241407.7734,"Hull",53.75,-0.34
1944.884615,31,187.9995066,242300.1137,"Hull",53.75,-0.34
1944.923077,27,190.2314002,243520.8192,"Hull",53.75,-0.34
1944.961538,45,192.6016371,244777.0047,"Hull",53.75,-0.34
1945,125,195.7533546,246394.9198,"Hull",53.75,-0.34
1945.038462,217,199.0799721,248055.3201,"Hull",53.75,-0.34
1945.076923,500,201.8688934,249412.4431,"Hull",53.75,-0.34
1945.115385,842,204.0237984,250443.5469,"Hull",53.75,-0.34
1945.153846,737,206.2352451,251484.985,"Hull",53.75,-0.34
1945.192308,826,209.2533139,252884.8736,"Hull",53.75,-0.34
1945.230769,498,213.1336769,254648.6191,"Hull",53.75,-0.34
1945.269231,123,217.1062907,256419.6144,"Hull",53.75,-0.34
1945.307692,115,220.3457617,257836.9023,"Hull",53.75,-0.34
1945.346154,56,222.8023323,258897.604,"Hull",53.75,-0.34
1945.384615,55,225.2815567,259954.1951,"Hull",53.75,-0.34
1945.423077,22,228.6082019,261353.5761,"Hull",53.75,-0.34
1945.461538,16,231.9531507,262738.7172,"Hull",53.75,-0.34
1945.5,4,236.1455035,264442.7419,"Hull",53.75,-0.34
1945.538462,6,240.333497,266112.7299,"Hull",53.75,-0.34
1945.576923,4,243.6679837,267416.1828,"Hull",53.75,-0.34
1945.615385,4,246.1552706,268374.1423,"Hull",53.75,-0.34
1945.653846,2,248.6220794,269309.5962,"Hull",53.75,-0.34
1945.692308,3,251.8781056,270524.358,"Hull",53.75,-0.34
1945.730769,1,255.8764959,271980.0201,"Hull",53.75,-0.34
1945.769231,1,259.7877178,273366.2567,"Hull",53.75,-0.34
1945.807692,0,262.8345397,274414.3977,"Hull",53.75,-0.34
1945.846154,0,265.0697295,275165.3785,"Hull",53.75,-0.34
1945.884615,2,267.250565,275879.2646,"Hull",53.75,-0.34
1945.923077,6,270.076953,276778.042,"Hull",53.75,-0.34
1945.961538,1,272.7986144,277610.0022,"Hull",53.75,-0.34
1946,1,276.0329725,278546.386,"Hull",53.75,-0.34
1946.038462,0,279.0905844,279378.7759,"Hull",53.75,-0.34
1946.076923,2,281.3934309,279966.2871,"Hull",53.75,-0.34
1946.115385,6,283.0438134,280367.6271,"Hull",53.75,-0.34
1946.153846,24,284.6157999,280731.6504,"Hull",53.75,-0.34
1946.192308,25,286.6073617,281170.4553,"Hull",53.75,-0.34
1946.230769,18,288.9127396,281643.4897,"Hull",53.75,-0.34
1946.269231,21,291.0325371,282047.8107,"Hull",53.75,-0.34
1946.307692,39,292.578706,282321.7034,"Hull",53.75,-0.34
1946.346154,28,293.6575789,282503.1453,"Hull",53.75,-0.34
1946.384615,31,294.6555307,282662.915,"Hull",53.75,-0.34
1946.423077,41,295.8766427,282849.9007,"Hull",53.75,-0.34
1946.461538,34,296.9661387,283009.3366,"Hull",53.75,-0.34
1946.5,28,298.1345629,283175.2129,"Hull",53.75,-0.34
1946.538462,20,299.1080351,283314.4291,"Hull",53.75,-0.34
1946.576923,10,299.7296464,283409.8806,"Hull",53.75,-0.34
1946.615385,10,300.1112022,283475.5363,"Hull",53.75,-0.34
1946.653846,7,300.4073418,283537.4673,"Hull",53.75,-0.34
1946.692308,11,300.6878288,283618.1104,"Hull",53.75,-0.34
1946.730769,22,300.8369588,283721.5416,"Hull",53.75,-0.34
1946.769231,33,300.7831039,283834.3585,"Hull",53.75,-0.34
1946.807692,59,300.5764273,283937.5272,"Hull",53.75,-0.34
1946.846154,68,300.333207,284024.3971,"Hull",53.75,-0.34
1946.884615,78,300.0011445,284123.0492,"Hull",53.75,-0.34
1946.923077,103,299.4395716,284273.2088,"Hull",53.75,-0.34
1946.961538,89,298.7344482,284449.3723,"Hull",53.75,-0.34
1947,131,297.6522334,284711.5933,"Hull",53.75,-0.34
1947.038462,204,296.3848133,285015.4657,"Hull",53.75,-0.34
1947.076923,131,295.224882,285291.5236,"Hull",53.75,-0.34
1947.115385,183,293.9504127,285593.139,"Hull",53.75,-0.34
